2014.01.20,23:00,171.13200,171.13200,171.09500,171.11900,701
2014.01.20,23:15,171.13000,171.14300,171.13000,171.13300,408
2014.01.20,23:30,171.05300,171.07500,171.05300,171.06100,872
2014.01.20,23:45,171.15700,171.17000,171.12500,171.13800,1000
2014.01.21,00:00,171.22600,171.23800,171.20100,171.22600,1440
2014.01.21,00:15,171.34500,171.37400,171.33500,171.36700,1897
2014.01.21,00:30,171.45500,171.48900,171.43900,171.46000,1535
2014.01.21,00:45,171.42100,171.44000,171.41700,171.43300,2104
2014.01.21,01:00,171.43700,171.45400,171.42700,171.42900,2017
2014.01.21,01:15,171.58400,171.62600,171.57900,171.60300,2445
2014.01.21,01:30,171.59700,171.62400,171.58000,171.61500,1664
2014.01.21,01:45,171.54100,171.55600,171.51200,171.52600,2284
2014.01.21,02:00,171.66500,171.69800,171.66000,171.68100,2183
2014.01.21,02:15,171.71400,171.72200,171.70200,171.70800,1285
2014.01.21,02:30,171.75800,171.76200,171.74900,171.75200,927
2014.01.21,02:45,171.71300,171.73900,171.71200,171.71600,1784
2014.01.21,03:00,171.91400,171.93200,171.90000,171.90500,1244
2014.01.21,03:15,171.91300,171.92200,171.90800,171.91700,809
2014.01.21,03:30,171.88800,171.90600,171.87600,171.90200,1131
2014.01.21,03:45,171.93200,171.93600,171.91600,171.92800,1286
2014.01.21,04:00,171.87300,171.89200,171.86900,171.87200,970
2014.01.21,04:15,171.89300,171.89500,171.87100,171.87800,1500
2014.01.21,04:30,171.92300,171.92300,171.90500,171.90600,863
2014.01.21,04:45,171.91600,171.91600,171.89800,171.89900,984
2014.01.21,05:00,171.86700,171.88600,171.86200,171.87300,755
2014.01.21,05:15,171.88800,171.91000,171.88500,171.90900,1339
2014.01.21,05:30,171.79800,171.82500,171.77700,171.81400,1062
2014.01.21,05:45,171.82400,171.83100,171.80900,171.82100,1543
2014.01.21,06:00,171.81800,171.83200,171.81200,171.81500,1406
2014.01.21,06:15,171.66000,171.66200,171.61700,171.62200,1610
2014.01.21,06:30,171.73500,171.75100,171.70800,171.71100,995
2014.01.21,06:45,171.76000,171.82100,171.75800,171.79800,1196
2014.01.21,07:00,171.84600,171.85700,171.82700,171.82700,1376
2014.01.21,07:15,171.91100,171.92400,171.90200,171.90200,1279
2014.01.21,07:30,171.92900,171.93700,171.86500,171.86700,1539
2014.01.21,07:45,172.00400,172.01400,171.99600,172.01400,1377
2014.01.21,08:00,171.98700,171.99100,171.90900,171.92400,3985
2014.01.21,08:15,171.84300,171.86200,171.81800,171.85600,2038
